7105785	10438750	0.56
7105785	17438733	0.501
7105785	22862660	0.514
7105785	4197376	0.514
7105785	14485470	0.501
7105785	13566558	0.56
7105785	15200359	0.549
7105785	22544734	0.514
7105785	17921717	0.549
7105785	3620219	0.549
7105785	10304701	0.56
7105785	8649747	0.527
7105785	595101	0.537
7105785	27323655	0.514
7105785	19624307	0.527
7105785	23393365	0.527
7105836	31370021	0.56
7105836	278626	0.616
7105836	26144248	0.616
7105836	24357423	0.676
7105836	5822397	0.576
7105836	25348999	0.616
7105836	8671855	0.549
7105836	23912883	0.597
7105836	13746686	0.549
7105836	2692553	0.514
7105836	2685073	0.514
7105836	24788736	0.537
7105836	2151447	0.501
7105836	30303040	0.514
7105836	31533339	0.501
7143048	10598108	6.609
7143048	22786022	5.61
7143048	3161892	5.61
7143048	28426667	5.61
7143048	7919643	4.929
7143048	3005736	5.786
7143048	10665116	4.778
7143048	29477416	4.483
7143048	16134581	4.609
7143048	31395784	4.778
7143048	23804719	4.609
7158955	10464531	0.941
7158955	8158071	0.616
7158955	12066077	0.653
7158955	13387931	0.653
7158955	15358964	0.597
7158955	5205894	0.576
7158955	22544285	0.616
7158955	19272946	0.597
7158955	1886707	0.576
7158955	20048157	0.56
7158955	25678360	0.597
7158955	24559043	0.576
7158955	15791030	0.537
7158955	30158642	0.576
7158955	23025511	0.597
7158955	7418239	0.549
7158955	19182644	0.549
7158955	9458418	0.56
7158955	3180019	0.501
7158955	29171365	0.549
7158955	2656275	0.514
7158955	21049862	0.597
7158955	21983434	0.527
7158955	6423335	0.514
7158955	8266703	0.501
7160200	30298485	0.771
7160200	410984	0.653
7160200	10347425	0.701
7160200	1663242	0.514
7180690	13323744	0.537
7180957	20250111	0.56
7185896	15271387	0.616
7185896	24899774	0.576
7185896	3761605	0.633
7185896	29989554	0.597
7185896	25506455	0.549
7185896	24359211	0.537
7185896	8040731	0.527
7188270	5616599	3.305
7188270	16564598	3.16
7188270	23650344	3.239
7188270	6221	3.084
7188270	2275360	2.611
7190952	30494495	0.928
7190952	144611	0.924
7190952	22524830	0.886
7190952	28699959	0.748
7190952	30662626	0.723
7190952	3589048	0.701
7190952	29264164	0.56
7190952	18630515	0.549
7190952	19356944	0.527
7190952	20170905	0.514
7190952	21676317	0.501
7190952	1978542	0.537
7190952	26111396	0.527
7190952	16757256	0.501
7190952	22660985	0.501
7190952	18739483	0.501
7191282	31423601	0.886
7191282	1442772	0.527
7191812	1249148	1.194
7191812	3523695	1.055
7191812	124258	1.074
7193182	24887380	0.951
7193182	16830836	0.951
7193182	17614152	0.941
7193182	18169090	0.616
7193678	11633880	0.826
7193678	16673116	0.798
7193678	11049056	0.79
7193678	17552682	0.798
7193678	25665687	0.798
7193678	5373576	0.771
7193678	1231852	0.79
7193678	7355678	0.771
7193678	1039403	0.771
7193678	26327166	0.748
7193678	20100149	0.748
7193678	19407081	0.771
7193678	2216606	0.701
7193678	7480990	0.748
7193678	4276522	0.701
7193678	13433998	0.748
7193678	15280854	0.701
7193678	1816628	0.771
7193678	28094725	0.723
7193678	12419968	0.723
7193678	3622676	0.723
7193678	15726492	0.748
7193678	3620803	0.701
7193678	11518813	0.723
7193678	3944417	0.748
7193678	19847636	0.748
7193678	5518727	0.676
7193678	7516244	0.723
7193678	18731618	0.723
7193678	30217775	0.633
7193678	17937440	0.676
7193678	10759147	0.597
7193678	18541706	0.633
7193678	18639763	0.676
7193678	2748874	0.676
7193678	21445075	0.653
7193678	95449	0.616
7193678	6716143	0.676
7193678	25098212	0.676
7193678	29800338	0.633
7193678	10727127	0.653
7193678	18205234	0.653
7193678	7333078	0.653
7193678	17669978	0.676
7193678	25808944	0.676
7193678	3948797	0.633
7193678	5561830	0.616
7193678	555500	0.616
7193678	22438848	0.616
7193678	1882401	0.633
7193678	13888407	0.633
7193678	23931815	0.633
7193678	3482267	0.633
7193678	22322186	0.633
7193678	17435631	0.653
7193678	9090941	0.616
7193678	15724763	0.576
7193678	29492018	0.576
7193678	13496654	0.616
7193678	18590419	0.633
7193678	1110705	0.616
7193678	18568215	0.653
7193678	10366468	0.56
7193678	4883020	0.56
7193678	7517852	0.56
7193678	24824136	0.549
7193678	1866565	0.576
7193678	20671113	0.56
7193678	15772089	0.597
7193678	8603853	0.597
7193678	4313146	0.537
7193678	13791880	0.549
7193678	21403647	0.514
7193678	30087836	0.527
7193678	31521598	0.527
7193678	151260	0.549
7193678	10550148	0.597
7193678	14974940	0.653
7193678	24902935	0.597
7193678	62923	0.56
7193678	20255828	0.597
7193678	11079067	0.576
7193678	5525622	0.56
7193678	26452674	0.576
7193678	5956644	0.549
7193678	19115480	0.56
7193678	632327	0.576
7193678	4088879	0.616
7193678	8482960	0.576
7193678	31293515	0.653
7193678	2038469	0.56
7193678	20974751	0.514
7193678	4680162	0.576
7193678	10321338	0.56
7193678	3061132	0.514
7193678	14821532	0.549
7193678	8583085	0.514
7193678	4254339	0.527
7193678	18906012	0.514
7193678	565470	0.501
7193678	9445618	0.537
7193678	1963362	0.514
7193678	14233361	0.501
7193985	5820731	0.748
7193985	28358032	0.748
7207296	16900964	0.633
7207296	17571360	0.616
7207296	11210049	0.723
7207296	11811319	0.723
7207296	26223122	0.633
7207296	28864248	0.527
7208604	459992	2.394
7208604	16533316	2.245
7208604	1191899	1.848
7208604	1929518	1.899
7209649	11208461	3.763
7209649	254925	3.746
7209649	614561	3.641
7209649	20182312	2.241
7209649	4025834	2.055
7209649	1551989	2.003
7209649	4538065	2.003
7218980	19765045	0.91
7218980	29999781	0.874
7218980	20467116	0.829
7218980	23815212	0.798
7218980	21190881	0.633
7218980	1268071	0.576
7219891	16190071	0.941
7219891	1206376	0.937
7219891	2578323	0.914
7219891	26319741	0.914
7219891	1437232	0.91
7219891	568191	0.91
7222357	2657375	0.576
7222357	9071662	0.501
7222357	18426850	0.549
7222357	7936048	0.56
7222357	16408249	0.514
7222357	15540525	0.514
7222357	20109447	0.527
7222357	29908847	0.514
7222848	11876143	0.723
7222848	11526830	0.576
7222848	17930192	0.514
7223634	15743922	0.829
7223634	18306759	0.748
7227784	2304643	0.79
7227784	70415	0.723
7227784	1444694	0.676
7227784	10756965	0.616
7227784	272425	0.527
7227784	5732680	0.501
7232622	21473675	1.0
7241391	7088881	1.074
7241391	18700150	1.027
7241391	20244222	1.002
7248372	1746409	0.951
7248372	2656997	0.916
7248372	3814743	0.914
7248372	28043376	0.866
7248372	29985929	0.886
7248372	1617925	0.836
7248372	3698559	0.829
7249811	19961871	1.8
7249811	575773	1.658
7249811	4745296	1.352
7249811	28211339	1.305
7249811	25611498	1.232
7249811	7451744	1.232
7249811	7508802	1.194
7249811	26702026	1.152
7249811	14343960	1.266
7249811	3513803	1.194
7249811	23911426	1.194
7249811	142243	1.194
7249811	1292408	1.121
7249811	10157701	1.121
7249811	2019528	1.055
7249811	7702013	1.074
7249811	11628509	1.027
7249811	255108	1.002
7250246	23280998	0.633
7250246	29499816	0.676
7250246	29654353	0.653
7250246	29733948	0.597
7250246	17726625	0.616
7250246	20568618	0.576
7250717	1723343	4.0
7250717	2711780	2.704
7250717	4407307	2.611
7250717	24022465	2.149
7251198	31315387	13.284
7251198	23811891	13.171
7251198	28706596	9.138
7251198	2801860	9.138
7251198	24709714	8.626
7251198	26126739	8.626
7251198	18973929	8.066
7251198	107432	7.845
7251198	29833689	8.626
7251198	1175294	8.361
7251198	3539573	8.626
7251198	17058330	8.066
7251198	24749833	8.361
7251198	3718703	8.066
7251198	9340280	8.361
7251198	11842816	7.521
7251198	1204914	8.066
7251198	12512992	7.69
7251198	22482438	8.066
7251198	774103	7.69
7251198	24752478	7.69
7251198	19854386	7.69
7251198	21127746	8.361
7251198	18798888	8.066
7251198	4174952	8.066
7251198	11113061	7.69
7251198	3812755	7.012
7251198	23997051	7.382
7251198	25623606	7.69
7251198	20629417	7.521
7251198	847203	7.382
7251198	15108480	7.521
7251198	20110279	7.191
7251198	19471156	7.012
7251198	26110579	7.521
7251198	14305168	7.012
7251198	2973461	7.012
7251198	896092	7.69
7251198	19599654	7.191
7251198	686472	7.012
7257485	11783456	2.394
7257485	2217624	2.245
7257485	21145279	2.313
7257485	3293811	1.612
7257485	30420272	1.503
7258222	25005515	4.048
7259301	23775333	0.874
7259482	18018516	0.81
7259482	1623314	0.771
7259482	21428175	0.771
7259482	4134826	0.701
7259482	27544148	0.723
7259482	28724958	0.701
7259482	26451817	0.79
7259482	19868614	0.616
7259482	5566501	0.653
7259482	19221055	0.79
7259482	26745137	0.616
7259482	17470937	0.597
7259482	12720413	0.633
7259482	3229682	0.701
7259482	17556718	0.616
7259482	5695892	0.616
7259482	21525245	0.633
7259482	24140792	0.549
7259482	8514407	0.633
7259482	23195746	0.576
7259482	23771642	0.633
7259482	18172029	0.597
7259482	24000135	0.501
7259482	22464326	0.514
7259482	2615666	0.514
7259482	14125773	0.514
7259482	15182369	0.514
7259482	1758812	0.514
7259482	25672781	0.527
7259482	6458470	0.514
7259482	7030861	0.514
7259482	8758950	0.501
7259482	1770180	0.527
7259482	18433018	0.514
7259482	1782371	0.527
7259482	15191222	0.501
7259482	3569995	0.527
7259482	2270	0.514
7259482	8251289	0.501
7259482	8267379	0.527
7259482	14797302	0.514
7259482	27255284	0.537
7259482	5617396	0.501
7259482	21903443	0.501
7259482	30698089	0.501
7259482	23373263	0.527
7259482	4053896	0.501
7260907	12492844	0.955
7260907	18427546	0.633
7260907	691960	0.576
7260907	24998914	0.676
7260907	10944513	0.633
7260907	29409642	0.56
7260907	1949208	0.501
7260907	10456687	0.501
7261359	27446855	0.966
7261359	21126132	0.957
7261359	12812240	0.924
7261359	1928797	0.916
7261359	15379101	0.826
7261359	14786439	0.653
7261359	23836361	0.633
7261359	2344689	0.616
7261359	10537760	0.56
7261359	9090705	0.56
7261359	7017072	0.576
7261359	3867162	0.633
7261359	9656252	0.537
7261359	2834966	0.597
7261359	8054314	0.549
7261359	18848475	0.576
7261359	28278496	0.56
7261359	24634628	0.56
7261359	19780836	0.537
7261359	7031472	0.527
7261359	13323112	0.537
7261359	23622376	0.537
7261359	17994611	0.56
7261359	6849023	0.527
7261359	16939897	0.56
7261359	2298294	0.549
7261359	830225	0.597
7261359	3540645	0.501
7261359	14369598	0.576
7261359	23416709	0.56
7261359	27126571	0.527
7261359	23061071	0.576
7261359	6219937	0.514
7261359	12009473	0.514
7261359	20954665	0.527
7261359	1561556	0.501
7261359	24011881	0.527
7263194	7337606	0.826
7263194	1472536	0.514
7270218	18672063	0.854
7270218	4244895	0.79
7270218	30854773	0.826
7270218	5896595	0.748
7270218	2467930	0.748
7270218	19049031	0.79
7270218	1928173	0.723
7270218	25521772	0.798
7270218	2107078	0.653
7270218	11632168	0.771
7270218	22149094	0.723
7270218	21956772	0.748
7270218	25240092	0.676
7270218	2199475	0.676
7270218	14409527	0.633
7270218	7105785	0.701
7270218	13566558	0.701
7270218	11066617	0.633
7270218	17739598	0.653
7270218	1164273	0.616
7270218	17921717	0.633
7270218	4725284	0.723
7270218	21562304	0.633
7270218	7350619	0.576
7270218	2093597	0.676
7270218	7100953	0.676
7270218	7422884	0.676
7270218	13611748	0.616
7270218	22477076	0.616
7270218	160123	0.576
7270218	15672764	0.653
7270218	19790110	0.597
7270218	3567522	0.597
7270218	16845562	0.616
7270218	22544734	0.597
7270218	128479	0.576
7270218	28033812	0.597
7270218	15378146	0.633
7270218	4871118	0.576
7270218	9138321	0.633
7270218	25443319	0.597
7270218	448585	0.56
7270218	9947884	0.576
7270218	18307532	0.549
7270218	22448648	0.597
7270218	21715525	0.633
7270218	19182676	0.576
7270218	23512093	0.549
7270218	20584251	0.576
7270218	3927437	0.56
7270218	8351482	0.576
7270218	27323655	0.597
7270218	25753262	0.616
7270218	2144362	0.537
7270218	3160206	0.549
7270218	11159560	0.56
7270218	18859177	0.527
7270218	6238276	0.633
7270218	31354432	0.576
7270218	31092245	0.576
7270218	22286227	0.56
7270218	20339872	0.527
7270218	7702013	0.56
7270218	22458174	0.537
7270218	28762117	0.576
7270218	18836206	0.549
7270218	12459125	0.56
7270218	1957213	0.549
7270218	4197376	0.549
7270218	4424533	0.549
7270218	25795873	0.537
7270218	8649747	0.56
7270218	15390714	0.56
7270218	21443009	0.56
7270218	2019528	0.514
7270218	1928405	0.56
7270218	4847503	0.56
7270218	503780	0.576
7270218	24817966	0.537
7270218	18398944	0.514
7270218	986425	0.549
7270218	21268762	0.537
7270218	498161	0.549
7270218	26862247	0.549
7270218	19529468	0.56
7270218	6997522	0.514
7270218	17928145	0.527
7270218	4727403	0.537
7270218	15275016	0.527
7270218	3223725	0.527
7270218	24026663	0.537
7270218	15200359	0.576
7270218	15815342	0.56
7270218	6189233	0.597
7270218	8792746	0.56
7270218	5012960	0.549
7270218	27491744	0.549
7270218	12620735	0.576
7270218	10801618	0.537
7270218	21409978	0.597
7270218	10109718	0.576
7270218	18849300	0.527
7270218	2922871	0.549
7270218	31182928	0.549
7270218	30423508	0.537
7270218	16573484	0.56
7270218	17516531	0.527
7270218	17912993	0.501
7270218	7717331	0.514
7270218	14139083	0.549
7270218	1111770	0.537
7270218	3332019	0.527
7270218	20329080	0.527
7270218	16081666	0.501
7270218	31283503	0.597
7270218	15263378	0.56
7270661	2158477	0.968
7270661	29435365	0.947
7270661	8234775	0.947
7270661	7556993	0.9
7270661	1561553	0.849
7270661	4676032	0.914
7270661	1690656	0.914
7270661	2723453	0.798
7270661	16991138	0.826
7270661	2648041	0.826
7270661	9208652	0.826
7272087	10278131	0.849
7272087	10464034	0.56
7272087	11158237	0.514
7272087	22709912	0.501
7272087	23982375	0.501
7272087	21417628	0.514
7272787	19293050	0.849
7272787	18253586	0.829
7272787	30946	0.81
7272787	25537270	0.514
7272787	11418044	0.501
7275835	2691639	2.7
7279102	1720202	0.914
7279102	5034825	0.676
7279102	23907201	0.527
7279102	8456537	0.537
7281538	25466193	0.576
7281538	17411869	0.576
7281538	26196786	0.527
7281538	19024027	0.527
7281538	5751602	0.514
7283236	2118323	1.856
7283236	884443	1.8
7283236	16863234	1.772
7283236	19500547	1.772
7283236	16085001	1.074
7283236	6695492	1.055
7283236	1398810	1.055
7283236	8517273	1.055
7283236	26286768	1.027
7283236	7371908	1.055
7283732	30676531	2.847
7283732	18969435	2.547
7283732	4651658	2.429
7283732	9663851	2.394
7283732	23095009	2.507
7285274	5899832	0.91
7285274	6283155	0.798
7285274	6791447	0.771
7285274	15950372	0.829
7285274	22593978	0.771
7285274	16260305	0.771
7285274	19895095	0.676
7285274	13402410	0.597
7285274	2809110	0.576
7285274	15272296	0.514
7287613	21403073	0.537
7297728	30251719	0.701
7297728	19604420	0.576
7297728	20013449	0.826
7297728	29896044	0.701
7297728	14741640	0.537
7297728	9650965	0.537
7297728	18164649	0.748
7297728	4664216	0.771
7297728	6598959	0.549
7297728	30507655	0.514
7297728	28209228	0.527
7297728	11724453	0.514
7297728	16751851	0.549
7297728	666680	0.514
7329177	19394364	1.305
7329177	25312664	1.194
7329177	9773656	1.055
7329177	18965002	1.002
7333078	17552682	0.701
7333078	20100149	0.633
7333078	11633880	0.676
7333078	7193678	0.653
7333078	4276522	0.676
7333078	1882401	0.748
7333078	29492018	0.653
7333078	11049056	0.597
7333078	23931815	0.633
7333078	21445075	0.633
7333078	28094725	0.633
7333078	3622676	0.633
7333078	15726492	0.597
7333078	17669978	0.633
7333078	16673116	0.597
7333078	2216606	0.616
7333078	13433998	0.653
7333078	12419968	0.633
7333078	15280854	0.56
7333078	10759147	0.653
7333078	1816628	0.653
7333078	5373576	0.616
7333078	14974940	0.597
7333078	18731618	0.633
7333078	26452674	0.616
7333078	7355678	0.576
7333078	15724763	0.576
7333078	1110705	0.723
7333078	9090941	0.633
7333078	3620803	0.597
7333078	5561830	0.56
7333078	19847636	0.56
7333078	4883020	0.597
7333078	3944417	0.597
7333078	8603853	0.597
7333078	7516244	0.576
7333078	18639763	0.576
7333078	10550148	0.616
7333078	26327166	0.616
7333078	1231852	0.549
7333078	18541706	0.633
7333078	25665687	0.576
7333078	11518813	0.56
7333078	24902935	0.576
7333078	5518727	0.56
7333078	17937440	0.527
7333078	30217775	0.549
7333078	555500	0.56
7333078	25808944	0.549
7333078	10727127	0.576
7333078	25098212	0.549
7333078	1039403	0.56
7333078	5525622	0.549
7333078	11079067	0.576
7333078	7480990	0.616
7333078	19407081	0.549
7333078	18590419	0.527
7333078	2748874	0.527
7333078	62923	0.56
7333078	6716143	0.537
7333078	18205234	0.616
7333078	20255828	0.501
7333078	13496654	0.616
7333078	13888407	0.537
7333078	3482267	0.537
7333078	17435631	0.576
7333078	29800338	0.514
7333078	22438848	0.527
7333078	8482960	0.56
7333078	19115480	0.549
7333078	632327	0.616
7333078	10366468	0.576
7333078	22322186	0.527
7333078	4680162	0.597
7333078	1866565	0.527
7333078	18568215	0.537
7333078	7517852	0.501
7333078	2038469	0.537
7333078	20671113	0.514
7333078	15772089	0.56
7333078	31293515	0.549
7333078	24824136	0.537
7333078	1977421	0.549
7333078	10321338	0.514
7333078	21403647	0.576
7333078	13791880	0.537
7333078	2253275	0.527
7333078	2279495	0.514
7333078	30087836	0.527
7333078	9445618	0.514
7333078	14233361	0.514
7333078	31521598	0.514
7333078	18233134	0.501
7333078	11188848	0.501
7333078	9151595	0.501
7333078	4254339	0.527
7335939	12190572	0.962
7335939	3718314	0.949
7335939	24824023	0.748
7335939	9842255	0.748
7335939	1767589	0.653
7335939	24902915	0.616
7335939	13290710	0.633
7336654	3054939	0.798
7336654	30623834	0.798
7336654	25450662	0.798
7336654	8191539	0.79
7336654	9271315	0.79
7336654	20480144	0.79
7336654	222152	0.798
7336654	14087434	0.748
7336654	24117482	0.723
7336654	8138091	0.771
7336654	27957706	0.633
7336654	15462381	0.701
7336654	15457254	0.676
7336654	18018977	0.653
7336654	3592563	0.723
7336654	1495510	0.771
7336654	16071153	0.676
